Activity	Subject	tBodyAccMeanX	tBodyAccMeanY	tBodyAccMeanZ	tBodyAccStdX	tBodyAccStdY	tBodyAccStdZ	tGravityAccMeanX	tGravityAccMeanY	tGravityAccMeanZ	tGravityAccStdX	tGravityAccStdY	tGravityAccStdZ	tBodyAccJerkMeanX	tBodyAccJerkMeanY	tBodyAccJerkMeanZ	tBodyAccJerkStdX	tBodyAccJerkStdY	tBodyAccJerkStdZ	tBodyGyroMeanX	tBodyGyroMeanY	tBodyGyroMeanZ	tBodyGyroStdX	tBodyGyroStdY	tBodyGyroStdZ	tBodyGyroJerkMeanX	tBodyGyroJerkMeanY	tBodyGyroJerkMeanZ	tBodyGyroJerkStdX	tBodyGyroJerkStdY	tBodyGyroJerkStdZ	tBodyAccMagMean	tBodyAccMagStd	tGravityAccMagMean	tGravityAccMagStd	tBodyAccJerkMagMean	tBodyAccJerkMagStd	tBodyGyroMagMean	tBodyGyroMagStd	tBodyGyroJerkMagMean	tBodyGyroJerkMagStd	fBodyAccMeanX	fBodyAccMeanY	fBodyAccMeanZ	fBodyAccStdX	fBodyAccStdY	fBodyAccStdZ	fBodyAccMeanFreqX	fBodyAccMeanFreqY	fBodyAccMeanFreqZ	fBodyAccJerkMeanX	fBodyAccJerkMeanY	fBodyAccJerkMeanZ	fBodyAccJerkStdX	fBodyAccJerkStdY	fBodyAccJerkStdZ	fBodyAccJerkMeanFreqX	fBodyAccJerkMeanFreqY	fBodyAccJerkMeanFreqZ	fBodyGyroMeanX	fBodyGyroMeanY	fBodyGyroMeanZ	fBodyGyroStdX	fBodyGyroStdY	fBodyGyroStdZ	fBodyGyroMeanFreqX	fBodyGyroMeanFreqY	fBodyGyroMeanFreqZ	fBodyAccMagMean	fBodyAccMagStd	fBodyAccMagMeanFreq	fBodyBodyAccJerkMagMean	fBodyBodyAccJerkMagStd	fBodyBodyAccJerkMagMeanFreq	fBodyBodyGyroMagMean	fBodyBodyGyroMagStd	fBodyBodyGyroMagMeanFreq	fBodyBodyGyroJerkMagMean	fBodyBodyGyroJerkMagStd	fBodyBodyGyroJerkMagMeanFreq	"angletBodyAccMean,gravity"	"angletBodyAccJerkMean,gravityMean"	"angletBodyGyroMean,gravityMean"	"angletBodyGyroJerkMean,gravityMean"	"angleX,gravityMean"	"angleY,gravityMean"	"angleZ,gravityMean"
STANDING	12	0.277405835	-0.016900254	-0.105527	-0.981243992	-0.923140254	-0.9206848	-0.984312952	-0.925087651	-0.9176821	-0.91691193	-0.5225815	-0.778342122	0.823599805	0.656940828	0.807693368	-0.944325887	-0.999451411	-0.997063882	-0.983965236	-0.987611588	-0.940541228	-0.918935389	-0.447882821	-0.399862721	-0.371816476	0.225773474	-0.074759584	0.120621512	0.099388804	0.004869851	-0.047116515	0.199335168	-0.023768801	0.129040259	-0.078303928	0.083130905	-0.119583095	0.160589383	-0.05270435	0.176422666	0.957317822	-0.218865356	-0.039538277	-0.98531421	-0.970482615	-0.939534099	-0.985944494	-0.970683784	-0.939958005	0.886774177	-0.232358481	-0.035510864	0.971079913	-0.19779742	-0.052187068	-0.327494509	0.883606647	-0.91856045	-0.98886936	-0.987481909	-0.97167871	-0.943446482	-0.954655548	-1	-0.76148985	-0.308575659	0.34212485	-0.376029782	0.410362313	-0.515515218	0.486740103	-0.489776964	0.506649739	-0.507812548	0.517801541	-0.52751327	0.534299211	0.667065971	0.455498448	0.451599422	0.074463176	0.010048004	-0.007881314	-0.972440195	-0.953203115	-0.975556977
WALKING	12	0.277128666	-0.015560928	-0.103161106	-0.128898533	-0.12278329	-0.410606063	-0.174869062	-0.157724552	-0.419665711	0.146654514	-0.13030306	-0.397249033	0.011595298	0.100781344	0.417246805	-0.139868458	-0.61492731	-0.847386381	-0.83129826	-0.276334587	-0.390257458	-0.46037532	0.337980084	0.314145879	0.189033281	-0.344868824	0.282506611	-0.043858033	0.062028892	-0.132178347	0.225088661	0.039144264	-0.093409731	-0.126164151	0.213086751	0.008595934	-0.244596497	-0.158109995	-0.293614768	0.088594778	0.966873515	-0.15598345	-0.036084288	-0.97911312	-0.964619174	-0.950276227	-0.979598026	-0.96542479	-0.950970143	0.899859505	-0.168321717	-0.033463912	0.978560839	-0.137828935	-0.045929705	-0.50944234	0.908701441	-0.962947624	-0.996002666	-0.980742056	-0.968252499	-0.954601736	-1	-1	-1	-0.330958307	0.411596257	-0.488514098	0.561566727	0.019251736	-0.027051504	-0.032695022	0.117856203	-0.208823842	0.260826441	-0.311748583	0.359114018	0.246071171	0.005264176	0.198685055	0.045764401	0.019776695	0.00502587	-0.013506611	-0.089404969	-0.512276838
WALKING_DOWNSTAIRS	12	0.281521097	-0.018084267	-0.109555932	0.042408492	0.110835344	-0.425017413	-0.042053199	0.041507913	-0.457457368	0.413074923	0.114382629	-0.422059293	0.129607404	-0.094626209	0.367691532	-0.021413347	-0.445837032	-0.742916989	-0.841526945	-0.246188926	-0.264291848	-0.541583769	0.195668021	0.324916382	0.234628397	-0.363919639	0.356354667	-0.394348016	0.418989448	-0.132153005	0.154302302	0.145421347	-0.008359286	0.020431307	0.142169817	-0.045493889	-0.037073768	-0.418782899	-0.350971378	0.211461253	0.949861981	-0.178702175	-0.056105062	-0.959504017	-0.943298428	-0.935399348	-0.960208559	-0.945245897	-0.93641723	0.890159232	-0.185524378	-0.049370524	0.955173089	-0.167863837	-0.069498652	-0.426900229	0.864091334	-0.948877171	-0.990289976	-0.962029778	-0.951157476	-0.940814194	-0.787564345	-1	-0.996643056	-0.528666764	0.593857837	-0.657200741	0.718657971	-0.111171845	0.127192705	-0.204983726	0.305993056	-0.176580436	0.222715359	-0.268271848	0.310882282	-0.010716564	0.039879678	0.176070995	0.062150025	-0.011928915	0.004852624	0.006319144	0.062921667	-0.498655793
WALKING_UPSTAIRS	12	0.272970339	-0.02635749	-0.10733973	-0.290149192	-0.10381826	-0.436697426	-0.342332984	-0.147699841	-0.432757045	-0.007000482	-0.097180455	-0.4722762	0.334076085	0.124706845	0.474750007	-0.236458432	-0.744517165	-0.840544262	-0.851148145	-0.459653801	-0.408434622	-0.470391783	0.17066517	0.250294855	0.209601766	-0.420869252	0.322526855	-0.149302988	0.141238909	-0.235315864	0.212225413	0.047577356	-0.052039506	-0.203243916	0.152722634	-0.101039789	0.036806635	-0.261021435	-0.214696538	0.119053883	0.938371473	-0.259144203	-0.070250382	-0.96024629	-0.941378352	-0.938071183	-0.961290662	-0.942562228	-0.939763375	0.879056362	-0.261149429	-0.06357536	0.944221704	-0.246625308	-0.083797087	-0.17175839	0.834142873	-0.885758152	-0.977199062	-0.963443447	-0.946812323	-0.945060409	-0.561707446	-1	-0.739424198	-0.57532076	0.626687882	-0.676672996	0.725287563	-0.371294523	0.3728704	-0.417090467	0.477462561	-0.615271956	0.646361556	-0.676769608	0.7035325	0.450264839	-0.213159887	0.038724242	0.072866081	-0.006894949	0.009066628	-0.359856972	-0.311328991	-0.719336353
LAYING	13	0.27671636	-0.020440454	-0.104331865	-0.968891989	-0.95094795	-0.950392995	-0.971568146	-0.950125182	-0.949339227	-0.918831716	-0.550162437	-0.790055487	0.816732129	0.671332465	0.825578189	-0.957441405	-0.997954403	-0.998240606	-0.995478083	-0.976108754	-0.956034159	-0.950736122	-0.376755812	-0.495896827	-0.394365696	0.04785984	-0.02109701	0.004710661	-0.01411959	0.157001119	-0.075189606	0.162227987	-0.089170356	0.165164589	-0.039633822	0.081620506	-0.216599119	0.283545162	-0.405302422	-0.480001775	-0.156852206	0.656400944	0.598884989	-0.957875245	-0.975948136	-0.959892864	-0.95987646	-0.976088548	-0.961678706	-0.208872415	0.619417288	0.592715028	-0.125670778	0.667770105	0.588479854	0.26097957	-0.902577098	-0.003540056	-0.12669511	-0.965502808	-0.976761333	-0.967184425	-0.5291714	-0.591963948	-0.524402988	-0.526586628	0.532890034	-0.538986054	0.545015148	-0.296945862	0.249625898	-0.247807649	0.265848365	-0.349677768	0.356614348	-0.363133963	0.366860991	0.12234474	-0.377332397	-0.664193048	0.076777483	0.018344189	-0.009883897	-0.98541995	-0.980152343	-0.983070657
SITTING	13	0.2743285	-0.005877329	-0.097246511	-0.989546275	-0.938967742	-0.938641216	-0.990432735	-0.934768538	-0.935046012	-0.934426406	-0.532446162	-0.778207914	0.839897018	0.684534679	0.828464001	-0.958412066	-0.999570183	-0.992499274	-0.976949183	-0.991421016	-0.943204468	-0.931493501	-0.619051119	-0.437636283	-0.434970901	0.22409168	-0.128243682	0.097473114	0.076212775	0.153753974	-0.120532906	0.156000119	0.027248444	0.204733054	-0.098600121	0.086352232	-0.067521008	-0.172182134	-0.062423371	0.292929809	0.925576512	0.101769752	0.075777386	-0.981379113	-0.951353065	-0.930979557	-0.98230962	-0.952051651	-0.931934726	0.857026225	0.082399951	0.078626193	0.938834753	0.109332909	0.058584126	-0.284648807	0.803268579	-0.926467682	-0.950640386	-0.984738326	-0.955523476	-0.937512984	-0.869736546	-0.682977041	-0.703064342	-0.49255829	0.506358922	-0.520025772	0.533680829	-0.494697331	0.464375136	-0.467065808	0.484043711	-0.432958412	0.441442503	-0.449589648	0.454871266	-0.232976072	-0.194047002	0.376836929	0.075286588	-0.001123441	-0.023239725	-0.992827264	-0.984267558	-0.98761209
STANDING	13	0.277758431	-0.016789199	-0.112124138	-0.991020759	-0.949422439	-0.967538032	-0.992575981	-0.95051883	-0.965838636	-0.930864885	-0.545069001	-0.807035155	0.839750082	0.670682885	0.829046863	-0.972353958	-0.999836632	-0.998402839	-0.998538439	-0.99376398	-0.960539772	-0.96284231	-0.587313414	-0.443784564	-0.491632966	0.17678979	-0.053821016	0.080896226	-0.017687327	0.06510327	-0.075054555	0.184955164	-0.13201923	0.18080012	-0.083915812	0.057103007	-0.188134583	0.228798025	-0.048302403	0.217454917	0.942695297	-0.239943146	-0.052485661	-0.992232402	-0.974681226	-0.976827157	-0.992294484	-0.974855959	-0.977033557	0.870242399	-0.254502902	-0.055162487	0.960262371	-0.217733742	-0.055180271	-0.103433058	0.845415665	-0.901778779	-0.956609008	-0.992634141	-0.976198519	-0.977727704	-0.948175252	-1	-0.779311766	-0.319859276	0.33942167	-0.359024242	0.378762717	-0.50487236	0.465652551	-0.45826399	0.465126837	-0.498483608	0.50228062	-0.505681138	0.506078224	0.596939406	0.164790724	0.216536774	0.075863096	0.007620352	-0.000704979	-0.987636104	-0.977704172	-0.986926243
WALKING	13	0.27588313	-0.018566065	-0.111431456	-0.346980394	0.141866689	-0.220503537	-0.392011497	0.112369923	-0.225573217	-0.137027597	0.014772494	-0.39820197	0.210523757	0.028304464	0.281170051	-0.13400177	-0.782867381	-0.73877154	-0.70835226	-0.463166871	-0.1757937	-0.290088229	0.363552834	0.317290754	0.245502609	-0.33274641	0.300567265	-0.054516005	0.025183041	-0.240867713	0.226768658	0.145732962	-0.103173674	-0.11093086	0.19299393	0.001229294	-0.16968394	0.105954485	-0.076088436	0.366466124	0.910855709	-0.283658581	-0.131299719	-0.972544922	-0.960899846	-0.948637588	-0.972739484	-0.961448379	-0.949154881	0.846626346	-0.292134875	-0.127035083	0.92248908	-0.264823113	-0.140671613	0.047925146	0.763605906	-0.86235658	-0.91569344	-0.973855855	-0.963789209	-0.950699481	-0.46092597	-1	-0.691936152	-0.350310433	0.433992368	-0.515167926	0.593720958	-0.039117248	0.078307573	-0.184039071	0.312831902	-0.187434322	0.255064359	-0.321033532	0.382775204	0.425074475	0.154468238	0.266275232	0.080959023	0.003083645	0.00597249	-0.220910068	0.056548877	-0.374633172
WALKING_DOWNSTAIRS	13	0.294907553	-0.014372384	-0.101993942	-0.068156363	-0.032125247	-0.158333146	-0.128835215	-0.08088149	-0.224244454	0.227460034	-0.013815169	-0.305759981	0.101500078	0.027746796	0.061190739	-0.036967949	-0.55126048	-0.810234639	-0.669003427	-0.267539154	-0.337248076	-0.354363696	0.306763608	0.294688493	0.282337735	-0.422300201	0.335508316	-0.132530492	0.144863334	-0.245505652	0.229786385	0.110957079	-0.08513063	-0.217858247	0.290402305	-0.067082187	-0.162367959	-0.448453982	-0.445670293	0.214456716	0.94187562	-0.211555113	-0.095082034	-0.952643084	-0.928544371	-0.893962984	-0.953291099	-0.929105826	-0.89427349	0.883996211	-0.213956851	-0.078636289	0.944910528	-0.204186868	-0.117929611	-0.193168991	0.843343991	-0.926894221	-0.956337349	-0.955097707	-0.931905508	-0.898450207	-0.625823255	-1	-0.64789887	-0.503262693	0.574503564	-0.644413562	0.712953304	-0.235217585	0.238437082	-0.294358963	0.370669047	-0.235556403	0.279188959	-0.322278988	0.362404813	0.311362873	0.206543724	0.300665264	0.101704538	-0.007518682	-0.025297767	-0.074090805	-0.149027774	-0.31704661
WALKING_UPSTAIRS	13	0.25820394	-0.027739225	-0.125767266	-0.296284597	0.104470774	-0.217210568	-0.341001436	0.092661668	-0.199585317	-0.157210082	-0.060579872	-0.361010646	0.2245839	0.063220192	0.371825498	-0.102582317	-0.746902371	-0.749643209	-0.708136256	-0.416657117	-0.151607064	-0.24838259	0.462623171	0.32434432	0.162466238	-0.423590592	0.283110566	-0.198255483	0.269110851	-0.363076884	0.224372685	0.109324922	-0.038469284	-0.34409406	0.224064069	-0.12427791	0.068627574	-0.212075051	-0.108302535	0.415700439	0.847634313	-0.357404502	-0.207507171	-0.946441502	-0.922054969	-0.910271096	-0.947265352	-0.923662017	-0.912153952	0.793776869	-0.350316502	-0.19277737	0.851338463	-0.348067037	-0.22708628	0.27444843	0.607618076	-0.772092127	-0.846307506	-0.949306687	-0.927967439	-0.919873313	-0.223748799	-1	-0.901928413	-0.700241126	0.743203152	-0.785473939	0.827116199	-0.552651696	0.571057448	-0.620945152	0.682069692	-0.679818733	0.712695366	-0.745081967	0.773859143	0.454432293	0.266561462	0.101778683	0.069244207	-0.001280098	-0.02541263	-0.48732554	-0.323333932	-0.660921264
LAYING	14	0.23327544	-0.011342465	-0.086833332	-0.917501887	-0.909697041	-0.900331922	-0.922298838	-0.910003691	-0.896314128	-0.889182239	-0.51175624	-0.742720734	0.748834096	0.662626292	0.81360527	-0.899187299	-0.965978962	-0.991060807	-0.952148414	-0.929270095	-0.927247554	-0.894315704	-0.163870802	-0.403595477	-0.347660623	-0.213133024	0.053180182	0.087647227	0.003887278	0.012569952	-0.131761416	0.260426786	0.015287982	0.068993793	-0.075998833	0.207891241	-0.193411242	0.186081019	-0.586738359	-0.373562179	-0.145483632	0.485396927	0.83656291	-0.862136937	-0.948774864	-0.901303856	-0.863035768	-0.949319131	-0.903176126	-0.157710757	0.457147473	0.837586293	-0.137357117	0.487745943	0.808205553	0.453202834	-0.883784011	-0.507930572	0.372786706	-0.863232665	-0.951142379	-0.909121751	-0.320704469	-0.481668478	-0.447801365	-0.715112603	0.71938655	-0.723437683	0.727430474	-0.598990421	0.57433369	-0.575816026	0.588623269	-0.479977345	0.487854082	-0.495311124	0.499742065	0.183625269	-0.736670628	-0.458429922	0.098140385	-0.008315071	-0.032360151	-0.971473557	-0.968127617	-0.972431855
SITTING	14	0.279990577	-0.008705655	-0.10040149	-0.976302248	-0.914935704	-0.922774836	-0.978986843	-0.917555078	-0.920400973	-0.913857888	-0.510665799	-0.765841312	0.827481241	0.664728537	0.817603109	-0.942557805	-0.998646058	-0.991385101	-0.984221347	-0.982981206	-0.936006595	-0.921024811	-0.412180288	-0.347387102	-0.350729575	0.022905398	-0.022228588	0.104502743	0.171539026	0.024753739	-0.103356928	0.229614737	0.067654609	0.063787522	-0.076271372	0.120057032	-0.014142111	0.06760667	0.025686063	0.250666946	0.93903876	-0.036453396	-0.094597053	-0.976280399	-0.950322664	-0.938415738	-0.976884684	-0.95172562	-0.940330684	0.871473795	-0.050971394	-0.089603301	0.949982336	-0.027387874	-0.109722694	-0.372242144	0.837820632	-0.987996478	-0.896648526	-0.979604676	-0.954966174	-0.945975769	-0.852438358	-0.86652022	-0.779037716	-0.490075297	0.523475254	-0.557132098	0.591134334	-0.570843031	0.562120281	-0.58266839	0.615240207	-0.565784725	0.581546397	-0.597029934	0.609424529	0.198518352	0.178306866	0.441489574	0.074187884	-0.00436186	-0.010574451	-0.980890655	-0.967828356	-0.976133384
STANDING	14	0.280545614	-0.015207813	-0.103817702	-0.973268905	-0.928525725	-0.922276312	-0.975909205	-0.930300886	-0.919056601	-0.910172214	-0.52667905	-0.771163555	0.825866892	0.662973015	0.809857027	-0.941973986	-0.998958301	-0.997355149	-0.989998497	-0.980217978	-0.94565415	-0.913918389	-0.359405144	-0.399146969	-0.340326459	-0.008467396	-0.058553253	0.107114422	0.062521495	-0.005494264	-0.069320627	0.206832553	-0.013769922	0.063613157	-0.061517216	0.124316537	-0.162731054	0.336819352	0.33203812	0.396917844	0.875319569	-0.226692231	-0.338174889	-0.972005366	-0.965781048	-0.940757718	-0.972563408	-0.966438934	-0.940522014	0.809008708	-0.239770743	-0.331680515	0.886081886	-0.208326332	-0.349687738	0.313730054	0.675885401	-0.914541592	-0.752909733	-0.973823787	-0.968982309	-0.941010515	-0.605938416	-1	-1	-0.623722138	0.63859613	-0.653499327	0.668569608	-0.595696146	0.577794422	-0.586871766	0.607434401	-0.552017822	0.558035786	-0.563715902	0.566343465	0.795141876	0.902389897	0.670379005	0.073793375	0.005795662	-0.007207778	-0.978248526	-0.966362426	-0.970766734
WALKING	14	0.271959599	-0.021778538	-0.106756369	-0.402639098	-0.053612669	0.051884104	-0.441842799	-0.063528838	-0.003429175	-0.19281342	-0.00197349	-0.150189798	0.421139197	0.167873069	0.174560978	-0.146704031	-0.817865452	-0.824562683	-0.499889083	-0.55547386	-0.275024546	-0.168596167	0.200031065	0.133143322	0.107137783	-0.23576036	0.104897313	-0.045794639	0.288815249	-0.181370127	0.085033764	0.19763579	-0.074527442	-0.214234403	0.143475024	-0.098941292	0.090557651	-0.082079333	-0.296726627	-0.180901369	0.802973962	-0.270314823	-0.422495268	-0.974816884	-0.954455936	-0.94751697	-0.975273528	-0.956098526	-0.950106102	0.738315689	-0.276326648	-0.414213251	0.817287051	-0.254157866	-0.433374681	0.518385953	0.500096441	-0.876620089	-0.635024349	-0.976788016	-0.960784931	-0.956478383	-0.444477932	-1	-1	-0.549517463	0.613348452	-0.675620015	0.736307924	-0.344307276	0.316012832	-0.32957379	0.359762835	-0.535675376	0.563080743	-0.589159715	0.611048535	0.279131506	0.122714912	-0.489370277	0.072087791	0.024116024	0.019972304	-0.45449702	-0.344339569	-0.472791089
WALKING_DOWNSTAIRS	14	0.293422116	-0.020014141	-0.092833017	0.01783134	0.378870492	0.451576075	-0.102847908	0.22497724	0.38366864	0.491646532	0.122151037	-0.040603142	0.099736135	-0.453989802	-0.275557249	0.233850008	-0.476128354	-0.626256393	-0.037811007	-0.347598824	-0.204026517	0.087130753	0.282772443	0.391516921	0.460558442	-0.225814773	0.096006947	0.037925853	0.201744847	-0.032709429	0.03704069	0.125700306	0.184758735	-0.119581454	0.113294452	-0.158556949	0.253734227	-0.695263674	-0.69305351	0.385280626	0.81629643	-0.264254675	-0.392555882	-0.919098794	-0.920725941	-0.879565317	-0.919435107	-0.921839855	-0.880340079	0.770313603	-0.26170085	-0.373990659	0.811771419	-0.257372045	-0.420727711	0.447547088	0.531861478	-0.882165865	-0.682400733	-0.919813497	-0.925113395	-0.886965001	-0.064446875	-1	-1	-0.572960034	0.646233625	-0.719713481	0.793405788	-0.306216529	0.32069034	-0.383675105	0.464922917	-0.565051702	0.619898993	-0.67452074	0.725812968	0.569999499	0.315928447	0.418637009	0.042863163	0.029133942	0.01049526	0.012959755	0.192791766	-0.133634061
WALKING_UPSTAIRS	14	0.262421066	-0.020438818	-0.112279689	-0.309396718	0.307195533	0.609017879	-0.359354792	0.287753127	0.542642441	-0.075738917	0.120689038	0.314029544	0.160100405	-0.073060062	-0.154738891	0.15268415	-0.756439385	-0.665818556	0.160732573	-0.445708178	0.007060915	0.332354319	0.341583709	0.221204425	0.1950508	-0.270590189	0.122533729	0.02230125	0.153485334	-0.229208935	0.071023377	0.172645346	0.000210081	-0.317323678	0.123790847	0.070136799	-0.025040502	-0.315864389	-0.480219364	-0.179135359	0.688256122	-0.322680365	-0.49508872	-0.928523641	-0.907231431	-0.875450819	-0.929293631	-0.911515584	-0.879841891	0.640994492	-0.311567831	-0.468080415	0.689888181	-0.320862542	-0.524492626	0.633969918	0.244296595	-0.819591536	-0.499793168	-0.933321726	-0.922617948	-0.895064859	-0.121554599	-1	-1	-0.637075616	0.690459853	-0.7436222	0.796608379	-0.637937245	0.632155873	-0.650460366	0.678133309	-0.654101547	0.677724388	-0.700483856	0.719348894	0.300650334	0.216110899	-0.584071271	0.080330302	-0.018313116	0.003441995	-0.368780419	-0.336427181	-0.327868814
LAYING	15	0.289475653	-0.016629654	-0.11853024	-0.972255552	-0.962759422	-0.929586835	-0.974821674	-0.966085775	-0.929300166	-0.911061294	-0.54316102	-0.787499926	0.822678182	0.67643881	0.802277154	-0.954961538	-0.99809101	-0.99879096	-0.987839021	-0.978246799	-0.976732781	-0.934277123	-0.45808187	-0.571038234	-0.453858984	0.036118498	-0.025397495	0.042147399	0.053124314	0.205374287	-0.094071345	0.238473518	-0.036004491	0.146780006	-0.082545225	0.074107299	-0.059695117	-0.222447855	-0.073316553	-0.143159538	-0.171993055	0.899242553	-0.036919291	-0.961509743	-0.986036192	-0.950710357	-0.962774019	-0.986530915	-0.951323638	-0.226143023	0.85214952	-0.034021891	-0.140181572	0.908366762	-0.04607321	0.191171244	-0.911406197	0.624163118	-0.773007912	-0.965598231	-0.987671844	-0.954747065	-0.569281243	-0.735104062	-0.739289844	-0.588049896	0.602221412	-0.616417021	0.630772527	-0.226170523	0.184047787	-0.192814893	0.223447125	-0.499539581	0.508889572	-0.51788745	0.523883141	-0.133301278	-0.009226948	0.064831966	0.076751544	0.012398427	-0.00443928	-0.981739387	-0.970921588	-0.978402957
SITTING	15	0.27290338	-0.011718847	-0.113661253	-0.987084356	-0.922407163	-0.949338025	-0.988471943	-0.922312882	-0.947490113	-0.933888704	-0.518837921	-0.79713725	0.833009858	0.674157566	0.821657762	-0.958101207	-0.999472698	-0.989180283	-0.992173837	-0.990174335	-0.939406714	-0.948633035	-0.555058215	-0.501022087	-0.524073258	0.186960152	-0.079107798	0.06815686	0.066392311	0.124846229	-0.070200978	0.148394039	-0.012564644	0.175084965	-0.068817134	0.036613681	-0.037328695	-0.33622891	-0.090397628	0.169784152	0.890364262	0.210849305	0.00281566	-0.982620884	-0.943561412	-0.952973659	-0.982693148	-0.945477107	-0.954030813	0.822622789	0.189489114	0.005287419	0.907342058	0.212107794	-0.005912445	-0.200084219	0.717891964	-0.849371283	-0.957553628	-0.982958696	-0.953399655	-0.958972701	-0.849688808	-0.558279381	-0.721625146	-0.45206615	0.469994084	-0.487890712	0.505867331	-0.399071188	0.353287341	-0.346170477	0.356236475	-0.453646326	0.467237655	-0.480587479	0.491094734	-0.669295186	-0.131040123	0.271983559	0.078479279	-0.008984376	-0.002372075	-0.988162334	-0.978126999	-0.987011025
STANDING	15	0.278915804	-0.018351636	-0.105910833	-0.988949247	-0.931900148	-0.951670258	-0.99082311	-0.932699485	-0.949717468	-0.92929508	-0.535913304	-0.796434893	0.838151432	0.661984213	0.823316326	-0.962443226	-0.999751298	-0.99716129	-0.994729058	-0.992647148	-0.947265165	-0.946015794	-0.547684275	-0.445399287	-0.457211517	0.230038355	-0.073597862	0.098749579	-0.001664609	-0.016720009	-0.017516927	0.183688957	-0.080994112	0.197280039	-0.101696563	0.099440771	-0.139170093	0.082631207	-0.230951401	0.127647509	0.9655289	-0.164713175	0.064597599	-0.988432085	-0.965687978	-0.958810153	-0.988705147	-0.965889649	-0.959331144	0.894670493	-0.179152634	0.063683026	0.981404271	-0.146448837	0.056348821	-0.4364327	0.905181783	-0.95453963	-0.988772498	-0.989570868	-0.967203095	-0.960850615	-0.980185953	-1	-0.554020791	-0.37174095	0.389823508	-0.407916102	0.426122398	-0.50406021	0.472069401	-0.47245416	0.487017598	-0.512103045	0.520291963	-0.528092178	0.532841436	0.311269429	-0.223471262	0.301451533	0.07522807	0.006172555	-0.006587371	-0.985459068	-0.9677204	-0.985301941
WALKING	15	0.273899208	-0.017080974	-0.10762182	-0.327961801	0.138912924	-0.518932635	-0.377019482	0.121720093	-0.509096461	-0.090141019	-0.033520666	-0.392384108	0.19434556	-0.122996769	0.596963407	-0.202256403	-0.768251973	-0.745644895	-0.88790413	-0.48745839	-0.127315583	-0.492857298	0.399744407	0.310437707	0.091759467	-0.230399498	0.082411349	0.025201561	0.219947326	-0.072706431	0.060923258	0.138910294	0.122396655	0.018214373	-0.008148057	0.052163947	0.066963085	-0.205789116	-0.013256866	0.073605844	0.951524391	-0.233918283	0.075735673	-0.978397288	-0.971056501	-0.958058765	-0.978876438	-0.971552848	-0.958831297	0.884644336	-0.246335401	0.076342946	0.963517701	-0.212571447	0.067747416	-0.251407881	0.868295109	-0.90980903	-0.989360222	-0.979698017	-0.973631316	-0.961086325	-0.968567609	-1	-0.296832077	-0.511640373	0.582959612	-0.652309827	0.719634564	-0.209579389	0.249836894	-0.345044519	0.45878198	-0.461216642	0.497096022	-0.532093172	0.563417029	0.16784697	-0.158953831	-0.021665726	0.089777072	0.008905886	0.000658706	-0.373217585	-0.031926547	-0.686268421
